,address,current-reward,total-stake,balance,pending-undelegation,txs_sum,total-lifetime-reward,staking-transaction-count,normal-transaction-count,filter
588,one1mqf5crcj4sp9gt422j5q4utxd8jzg524u0m2ad,2101.2273473542555,1304729.0,11.9999999993879,0.0,1304741.0,2101.227347353706,1,1,True
589,one1yg57exas85p2ffxaj5j0u5v04pxluc0qzpgu05,1434.379507724013,1304739.0,1.9999999932536,0.0,1304741.0,1434.3795077172108,7,11,True
590,one1rnspjd37s8xsuymawrns8q5e259tuwgscvzkqc,1060.9960247242236,1304701.0,39.9999999981573,0.0,1304741.0,1060.9960247224662,2,3,True
591,one100lrgtw4jhfy0qj7t4s865acl06zs6utz4648p,6.946297836183117,1305876.0,618.131617966037,0.0,1304741.0,1760.0779158021323,31,35,True
592,one1x26vwvzjnmv6cfzakhx5ppnxc38qechsdatq6q,121.99601691431053,1307366.0,434.794433757251,0.0,1304741.0,3181.790450671455,4,5,True
593,one12xukwer6ketcuklgr4uy2nse52uv0a4q56q7u2,2278.2421261260934,9386606.0,2305003.355594268,0.0,11680985.5,12902.097720393911,24,31,True
594,one12k3frm6yssux76erydwcxea88tmnnvf82eqqmq,0.08391144010604196,1305700.1208234,326.486706873526,0.0,1304741.0,1285.6914417138323,7156,7158,True
595,one15vfnpcha5gylxjjz6epg2tmxeafl9fmnfa8kz3,1437.014756315174,1304739.0,1.9999999920215,0.0,1304741.0,1437.0147563072387,7,13,True
596,one1fp2nnpwyjzy0j68j38p6x9vcp8e7zzem3nt9e9,1807.0778125601278,1304735.0,5.999999998772799,0.0,1304741.0,1807.0778125589713,2,2,True
597,one1mxxz5x0nnlu89gmwy8kztptw4ga4wxhjrfhdzl,1512.085254470002,1304740.0,0.999999995088,0.0,1304741.0,1512.085254464997,5,8,True
598,one13w7xketdjfu6anwqcfdmhj2f866pmf97hz2qgh,884.8982488617289,1304730.0,152.0200389663351,0.0,1304741.0,1025.918287828099,3,3,True
599,one1jfkqn0qts67t5nm0ccph5enpkvnyw22t3300uj,6639.0382662005095,16961620.0,0.9999999982444,0.0,16961621.0,6639.038266200572,2,3,True
600,one1j7vzclwpt7dxlxzwkhjcrcd4jcha7el2gfwccw,0.432239871159105,0.0,0.009251789714264078,0.0,-308.4399999999441,308.8814916608175,3,6,True
601,one17xqyskyqemx9fytv6440275rcvf2u8j3hqrqc8,735.1783761101051,1304730.999999,10.0000009975406,0.0,1304741.0,735.1783761077095,3,4,True
602,one1hd7uvtjz3a2lhxzjlalu6gxwy2d3x474623ans,87.99347333160503,1305526.0,1222.119982115634,0.0,1304741.0,2095.1134554471355,5,6,True
603,one1a435qezwqsrwjplku6r5pq4n6jhd6xg6t3c9pd,1793.7052578128453,1304740.0,0.999999991416,0.0,1304741.0,1793.7052578043658,10,14,True
604,one1crnkhaczv6mu98dwpl7r85u2sqt23e5cuyfl3k,1322.450482176624,835032.8432,470004.19741886813,0.0,1304741.0,1618.4911010446958,7,9,True
605,one1pjkn7rwquy7dkt8t9utw0drg09s9a9avf0qv3p,220.6261677575278,1304700.0,1288.4922664310252,0.0,1304741.0,1468.1184341886546,6,8,True
606,one13slncp5cf690xgzt3lzf4q46glelz9k32u7ff6,52.94695304761136,1304740.2502690998,1203.0565354867979,0.0,1304741.0,1255.2537576342002,8,8,True
607,one19p6ldc6fzpsxftpml7agk9suvh8827r8mrjhs4,1213.1157765593396,1304700.0,185.40749745051673,0.0,1304741.0,1357.5232740098145,5,6,True
608,one1a9j2q8n9sulvedclxfwq9xpqr4ruq3e5dldgaw,32.87085982637231,2609408.8411785,2044.6560745473594,0.0,2609217.0,2269.3681128737517,21,30,True
609,one1pd9c5py5zm8z99kftq92xsdt29jj2a9hufrms4,17.64291403290651,605474.0,780.0248693453077,699140.0,1304741.0,670.6677833781578,8,10,True
610,one1ztekvghcg7ly7plam7dddt009u4gzp6duqarzt,2095.2084490871543,1300000.0,5405.333747272981,0.0,1304741.0,2759.542196360184,2,2,True
